,text,misogynous
3447,I heard today from my uncle that if a woman is on her period and she goes into a pool the pool is no better than a toilet. DISGUSTING!!#,0
3448,no that would be girls #WomenSuck,0
3449,if you count prison rape men are raped more than women.,0
3450,I'm sure you also get mad when guys stair at ur ass and act like you don't understand why they do it #WomenSuck,0
3451,the official #WomenSuck twitter page!,0
3452,you won't retweet me pussy,0
3453,"All you boys going to senior week WEAR A CONDOM! Cuz when girls say they're on the pill, they're probably lying!",0
3454,And Moses said to the people 'Bitches Be Crazy.' ~Romans 10:13~,0
3455,Aww you're on your period?... Try dealing with you on your period!,0
3456,Girls bitch about how immature guys are and then they do shot like That #WomenSuck,0
3457,Guys cheat and are tried and hanged. Women cheat and its somehow their guys fault.,0
3458,I would fuck her brains out!,0
3459,I've always wanted head from a girl with a tongue ring.,0
3460,Looks like another girl fucked up another relationship. When are you gonna learn ladies?,0
3461,Moody ass mother fuckers....smh,0
3462,What in the fuck is an #oomf? Well if it refers to women it sucks!,0
3463,When women are depressed they either eat or go shopping.... Men invade another country.,0
3464,You look like your mom beat you with an ugly stick while your dad poured cat piss all over you.,0
3465,My sexting be so fuckin hot that I turn my damn self on,0
3466,No one gives less fucks than a pitcher that intentionally hits a man holding a bat with a baseball,0
3467,When you see your friends after gettin some new ass <URL>,0
3468,"Girl- can I have your number? Me- sure Girl- can I friend you on Facebook? Me- oh god no, that's entirely too personal",0
3469,"I believe in karma, that's why I never ask a girl if she's married or has a boyfriend",0
3470,When your makeup's on point and still nobody wants you <URL>,0
3471,When you constantly have dick on the brain <URL>,0
3472,When she cancels the dick appointment cause she's 'sick' then you see her in the bar on her snap story <URL>,0
3473,As long as the position is on all fours who cares <URL>,0
3474,2014/15 Coke puts names on cans 2016 Coke puts lyrics on cans 2030 Coke puts dick and pussy pics on cans,0
3475,When your girl tryna be slick and get the password to your phone <URL>,0
3476,What she really means when she says she likes bad boys <URL>,0
3477,If I was you I'd hate me too,0
3478,"Next time your girl's pissing you off, go buy some hair ties and leave one on the floor of your car",0
3479,When you get caught stealing lemonade <URL>,0
3480,When she's a squirter but you bout that life <URL>,0
3481,My walk past you like I never fucked your girl game strong AF,0
3482,RT your drunk Q&;A's on snapchat are entertaining af.,0
3483,How close I am to quitting my job and becoming a prostitute <URL>,0
3484,When she's bitching at you for absolutely no reason and you're wondering why you ever left the single life <URL>,0
3485,"Stop trying to please everyone, you're not my cock... Please yourself",0
3486,"Next time you get a haircut and your girl doesn't mention it, freak out on her and withhold the dick for a week",0
3487,"If there's something I definitely don't give a fuck about, it's definitely anything",0
3488,Her- I thought we had something special Me- <URL>,0
3489,She said 'true' 😌 <URL>,0
3490,When you regret asking her 'what that mouth do?' <URL>,0
3491,When you have a threesome with a clown and he gives you both facials <URL>,0
3492,"For all the cougars that keep hitting me up to fuck... You're out of my age range, hit this dude up instead <URL>",0
3493,"Stop asking me how many people I've slept with, your guess is as good as mine",0
3494,My whole life is a bunch of poor decisions followed by thoughts of 'how's this one gonna bite me in the ass',0
3495,When you just watched your boy ruin his life but you know misery loves company so you decide to ruin yours too <URL>,0
3496,When you're trying to text your fuckboy but your boyfriend won't stop looking over your shoulder <URL>,0
3497,If they don't trust you enough to let you cheat in peace is the relationship really real?,0
3498,When a clingy mutha fucka keeps tryna touch you <URL>,0
3499,When you put it in her butt without tellin her and her head spins all the way around to cuss you out <URL>,0
3500,When somebody says 'happy hump day' <URL>,0
3501,Don't mind me... I'm just waiting for to start ranting 🌚,0
3502,I don't think we've met... What better place than through tweets.. Although people might actually see your tweets,0
3503,Being at a public pool makes me realize how much I really do fucking hate kids,0
3504,I hope not cause I fuck lots of my followers 🙃,0
3505,"If I judge pussy by what it looks like, does that make me a pussiest? 🤔",0
3506,"It must suck to hate me, I'm a mother fuckin delight, bitch",0
3507,"Just remember ladies, whatever you're not willing to do, another whore like myself is. 😊",0
3508,It's National Kissing Day... So you can all kiss my mutha fuckin ass,0
3509,When you're giving her the smell test to see if it's safe to dive face first between her legs <URL>,0
3510,"If you didn't fuck the bitch at the same time, are you really Eskimo brothers?",0
3511,Whichever one is gonna end up on my bedroom floor <URL>,0
3512,"If we're going to have sex or have had sex, please don't snap me pics of your face swapped with a man... I can't handle that thought process",0
3513,RT im this asshole. 😎 <URL>,0
3514,People love it when you tell them about themselves.... Just because the truth hurts like a bitch doesn't mean you have to act like one,0
3515,"When she says 'stick it in my ass and fill me up, daddy' <URL>",0
3516,When your one night stand asks you if you wanna go to brunch <URL>,0
3517,"Why do bitches from Philly and Jersey always ask 'do you have a Wawa?' Yeah bitch, we got Wawa but I don't eat at gas stations, FOH",0
3518,"Does your pretty friend know you're using her pics to attract people to your tinder, chubs?",0
3519,Waking up Sunday morning hungover as fuck like... <URL>,0
3520,Pro Tip- Keep my name out ya fuckin mouth,0
3521,Me flirting- So how wealthy are your parents?,0
3522,Eat the ass like you're Jeffery Dahmer...,0
3523,After the first time you sleep 2 guys in the same day <URL>,0
3524,When your girl been drinkin that lemonade so you gotta disguise yourself and get the fuck outta town <URL>,0
3525,No one gives less fucks than a man walking around with a wedding ring on.... He's already given up on life,0
3526,Something y'all dudes fail to realize about a pretty girl is; she's never lonely. 💁🏼,0
3527,When you're drunk and you tell your friends you're gonna text your ex <URL>,0
3528,When you're Twitter beefin with Brits but don't know who's talkin shit cause you can't understand their slang 🤔,0
3529,Hatin on me doesn't say shit about me but speaks volumes about you...,0
3530,Am I piece of shit? Yes. Do I at least feel bad about it? Absolutely not,0
3531,When someone I'm sleeping with tries to tell me about their personal life <URL>,0
3532,"Pro Tip- Don't go to Costco before 11am, that's when they put the free samples out",0
3533,When you spent the last 2 days waking up in complete strangers beds <URL>,0
3534,The first time you sleep with a dude with a big dick... And again after he cuts you off <URL>,0
3535,When you're lurking on your ex's social media accounts <URL>,0
3536,your are an idiot. go fight yourself if you know better. each of those women will kick your cunt ass bitch,0
3537,I say you hate women because you call me a tranny cunt constantly,0
3538,Women don’t do cunt,0
3539,<MENTION_4> Hmm Cunt demeans Women here in Canada but not in England,0
3540,Seeing your a racist homo hating women hating cunt what did you pick,0
3541,"So he called women who stuffed their faces fat, Jamie C a cunt and wanted to fuck Girls Aloud.. in 2002. BURN HIM AT THE STAKE #LooseWomen",0
3542,women alr hv lots of bad names tbh - - Bitch/slut/cunt etc etc. Trash is nothing.,0
3543,Should close your account you immature cunt. Bullying women on social media is pathetic. Go seek the attention you… <URL>,0
3544,They called her a cunt you’ve called women twats and witches? Could Ye all just stop abusing women online,0
3545,James Toback: Anyone who says he lured women with film roles is “a lying cocksucker or cunt” <URL> <URL>,0
3546,Actually I do think women should be reclaiming 'cunt'. It's past time.,0
3547,CCTV: shocking servo attack on pregnant woman <URL> via Christopher Josevski you're a fucking vile cunt 😠,0
3548,Oh he's some cunt using that poor woman as an argument against abortion in Ireland. - you are a fucking disgusting human being,0
3549,Redwood is a traitorous cunt to every man woman and child in the UK. What a buffoon.,0
3550,"If you actually believe a woman 'asks' to be raped because of the clothes they wear, you're an absolute shit excuse of a human, and a cunt.",0
3551,"Literally no woman has ever gone out like this. If they did choose though, you're a slimy cunt for cat calling <URL>",0
3552,"If you hit a woman you are a cunt. And you should have your arm broken, in 3 places.",0
3553,All now you got a woman you lying to just for crutch and wanna tell me cunt,0
3554,"I was specifically on her side, 'cunt' was directed against the woman who compared b… <URL>",0
3555,"#johnfkelly. I remember the golden woman years in the NJ State Police being callked a cunt for 20 years. Sacred,I think not",0
3556,A woman saying cunt is the equivalent of a black person saying nigger. They can say it but woe to so… <URL>,0
3557,New ~ <URL> Glorious ebony woman is having fun with a midget’s tiny cunt Daddy luvs THIS,0
3558,Your a no nothing woman hating cunt Reliving you sad little hatred of your unloving mothe… <URL>,0
3559,Rubbing Her Cunt With Her Panties Down Is Such A Pleasure To Watch And Perv At ♥️ This Woman Is A Bea… <URL>,0
3560,He’s still a woman beater #cunt,0
3561,Young Woman Gets Loud While She Stuffs Her Cunt <URL>,0
3562,"When a man ejaculates inside the woman you love, he should be decent enough to marry. I hope that cunt proposed!!!",0
3563,Ive told this story many a time: first time I heard 'cunt' used against a woman was in 'One Flew O… <URL>,0
3564,This bloke is the sort of cunt who's old woman is fucking someone else but says well what can you do?!,0
3565,Remember that male jogger who pushed that woman into a bus? He probably had very rich lawyers and is lying low in the Caribbean. Cunt.,0
3566,I love how I wasted 5 years on a stupid cunt. Only to find true love with the beautiful woman I was with before that. Life's funny sometimes,0
3567,typical u find a nice woman and some dumb cunt tells her u will get more tips if u turn greys off,0
3568,"yet another reminder that sexism is alive and well everywhere i am, & any woman who stands up for herself is automatically a bitch or a cunt",0
3569,Oh go and beat up another woman you boring cunt. <URL>,0
3570,asher is an idiot.. if 4 men take a woman upstairs of course they’re gonna rape her u fucking cunt,0
3571,The Swollen Cunt Of A Blonde Woman Troop Commander <URL>,0
3572,straight to 'cunt'? Over.. what exactly?? cause a woman online posted something you dislike… <URL>,0
3573,📷 greeneyjon: Good big gaping cunt on that slut girl. <URL>,0
3574,How to Pronounce Audi Cunt ↺RT❤ <URL> #slit #box #muff #clit #Audi #slut #gash #puss #twat #AudiCunt #a,0
3575,"Please rape my slut cunt and fill it up to the brim with thick, hot cum <URL>",0
3576,fag idiot cunt loser egirl slut cumholder,0
3577,Just got a ticket for going to my own park after hours . Like nigga close the gate then u dumb slut cunt hoe . Nigga said nice car when ....,0
3578,"#Sext from #Daddy: 'My little toy. Which hole shall I stuff, slut?' Be right back, just being carried away in a tsunami of cunt juice. 🌊",0
3579,Ophelia the slut hurricane hits today and I can guarantee that bitch will destroy my internet ready for front page 😒😡,0
3580,- - - - - - - -> Definitely the Hottest Bitch Ever ................ Ali Tmak . <URL>,0
3581,I'm the nicest fucking person but if you come at me calling me a slut and such for having an opinion I will be a bitch to you. Not sorry.,0
3582,Do you guys accept your significant other calling you out of your name! i.e bitch hoe slut etc.... And I’m not talking about during sex. 🤔,0
3583,Texts after calling me a slut and telling me I was a bitch and that no one liked me. When I went to the dean with my mom and showed him the,0
3584,"happy 7 year anniversary mistress Carol -so happy to be your Panty Bitch and Total Slut, your voice eas… <URL>",0
3585,.... mean about you or your team and your on your video saying I'm crying and a slut and a bitch and all this... like dudes it's a game!!!,0
3586,I love my bitch we be clowning I call her an my mom Facebook thots 😂 and she call me a Instagram slut 😅😂 bitch got me fucked up 🙄😙,0
3587,Think anyone who gets turned down for a date and calls her a bitch or slut. Usually a phase that can be… <URL>,0
3588,SLUT BITCH LIKED IT TOO! <URL>,0
3589,How to Pronounce Slipknot Bitch ↺RT❤ <URL> #mutt #demur #slut #shrew #sultana #kickupafuss #refute #bar,0
3590,"This is besides the catcalls, the hey baby’s and calling me a slut and bitch when I wasn’t interested. Fuck this shit.",0
3591,It's 2017 and ur stillllll slut shaming?? BITCH BYE,0
3592,But bitch hey they look so good let me be your slut,0
3593,U Know what Never Mind bitch Slut i never even Liked yuo,0
3594,hey can i go an live with girls like am a tidy bitch in green slut life ?,0
3595,bitch we r now TxF sluts,0
3596,"If most of ur posts r abt how 'hoes', 'sluts', 'thots' or 'bitches' ain't shit, u SIR r a bitch and so is ur weak ass mom & absentee father.",0
3597,RT IF UR A SHEMALE DOM OR A SISSY LOOKING OR WILLING TO DO REALTIME ANAL!U HAVE TO BE THE GIVER THIS BITCH ONLY TAKES LIKE A SLUT!😈,0
3598,My lil slut whore loves suckin dick for to pay her goddess .. Turnt allll the way out just for me ;) lil slut mut… <URL>,0
3599,I was called a slut and whore on the bus b/c I didn't reciprocate a boys feelings for me #MeToo,0
3600,& we should be cautious when using them. Slut and whore are examples. I don't think people should be us… <URL>,0
3601,Anna Is Nurse By Day And Naughty Slut Whore By Night I think im addicted to your cok,0
3602,Teenage whore by hole is my fav song rn! So relatable... I miss my mall slut phase,0
3603,<PERSON_1> Burggrub 53 91332 Heiligenstadt Exposed Gay German Sissy Faggot Whore Hure Nutte - Home <URL> Gay Slut,0
3604,i was called some type of whore or slut bc i was more developed. like since i was like 11 man <URL>,0
3605,"bc were women, we automatically get labeled as a slut or whore when attacked, or accused of wanting it. too much goes unheard #metoo",0
3606,I REWARDED MY LIL SISSY SLUT & ALLOWED HER TO GO ENJOY & BE A WHORE @ LOCAL GLORY HOLE ..I'm such a good mommy to m… <URL>,0
3607,here's my point you dog of assad son of whore father of slut <URL>,0
3608,I’m still not sexually active and still get called a whore or a slut all the time,0
3609,Corporate whore meets confident slut. Wants & desires here <URL>,0
3610,I want to be a cum slut cock whore and get as much cock and cum as I can,0
3611,is a whore for any medical show and I'm a slut for a crime drama. Two sides of the same coin.,0
3612,cocks of the beasts we keep. The life of a slut or breeding whore is quite exciting.” <URL>,0
3613,So you kind of contradict yourself because one post says people call you all slut or a whore but on a… <URL>,0
3614,Was called a slut and a whore because I wore shorts to school during the summer. <URL>,0
3615,"if the temp is 50 degrees & up in the fall time🍂i will always wear shorts & booties. call me a slut, hoe, or whore idc🙂",0
3616,masturbate intensive for that whore slut <URL>,0
3617,This is after he went on a rant calling me a slut and a whore for blocking him. <URL>,0
3618,Shan: even dumb sluts get pissed over cat calling Me: meeeeeee Shan: no you're an idiot whore there's a difference,0
3619,Please call me slut or whore sex mistress~,0
3620,honestly the amount of interalized misogyny n slut shaming I have is incredible. I feel like a whore and an awful person 4 buying condoms 🙃,0
3621,📹 cumbutt: gaymanfetish: nohoslut: Never be ashamed of being a CUM whore pig slut Follow my other... <URL>,0
3622,"'aw, does the little slut love when mommy touches them? you're such a whiny mess right now. such a good whore for me, angel.'",0
3623,If anyone calls you a slut or a whore we'll stop them by calling them another insult. You go girl. And if you can… <URL>,0
3624,everyone calls elly a slut or whore but where in the hell is the evidence ?,0
3625,Your “fandom” must be terrible if you think sending people messages saying they’re a whore or slut is okay over a j… <URL>,0
3626,The same men who start wailing saying 'WAAAAHHHH NOT ALL MEN OMG YOU BITCH IM NOT LIKE THAT' are the same POS I'm talking about,0
3627,i swear everytime i go ''men are trash'' my irl feels the need to say ''well... not ALL men'' BITCH WHO ASKED YOU,0
3628,"You got reply in before mine, but what I'm pointing out is women work their lives around being safe from *some men*, not all men",0
3629,"We KNOW that not all men are rapists, but unfortunately 1 in 4 women and 1 in 6 men have experienced abuse....and that is TOO MANY VICTIMS.",0
3630,...did you just get “not all men” from a woman? Interesting 🤔 When 1/6 women have experience attempted se… <URL>,0
3631,And that's only the women that have posted it.. I wrote about the 'Not All Men' culture as well - <URL>,0
3632,I mean all women have fathers. Not all men have daughters so 'daughter issue' i… <URL>,0
3633,"I'd like to claim 'not all men,' but I too have been a misogynistic & sexist ass to women who have been & remain my friends. I repent.",0
3634,"women: hey, if you guys could respect us m - random man: WHY ARE YOU HATING AND TARGETING US? WOMEN ARE BAD TOO. NOT ALL MEN. FIX YOURSELVES",0
3635,"Not all women have vaginas. Not all men have dicks. Not all humans identify to a gender. All are our equals, so cork the insecurities & STFU",0
3636,A whole lot of 'not all men' and ''no women I know' with a side of 'women (one in particular) are crazy',0
3637,My point is that men aren't all the cause of it mostly is but not all men and some women blame all men.,0
3638,Sorry Tomi not all men were raised correctly! I was raised that all women are ladies until they prove otherwise!!!,0
3639,"If women say all men, don’t be an asshole and say ”Not all men”. Just man up, treat them with respect, let your... <URL>",0
3640,"I'll never understand super chauvinistic or super feminist groups... not all men are bad, not all women are bad. #AHSCult",0
3641,'not all men hurt women but all women are hurt by men' tattoo that on ur tits and fuck them,0
3642,"Not all women have weaves, some way not all men are dogs 😉 <URL>",0
3643,I wish men would listen to women and call out their fellow men for their sexist behavior instead of instantly going 'not all men',0
3644,"#MeToo Not all men, far from it, sexually abuse women.However, all women have experienced sexual harasment.So not all men, but all women.",0
3645,Tw: I keep waking up to new women coming forward about their assaults. Does it matter if it's 'not all men' if it is all women?,0
3646,"We are not all men and women of God in this context, I'm not talking generalization, I'm talking about Gods prophet… <URL>",0
3647,The thing is some men are shy and some women are more forceful like me: not all men are the out front protectors.,0
3648,But hey he's also the nigga that goes 'Not all men' when women are talking about how sexual abuse traumatizes them so it's expected,0
3649,Look its simple. Women talk about rape in #metoo & you say not all men… <URL>,0
3650,So men and women can’t live together without sexual assault taking place?🙄 not all men are monsters!!!!,0
3651,"And it's irritating, just like the 'Not all men' or 'But he's a good guy' argument in the face of sexual harassment women face EVERY DAY.",0
3652,"When men argue that not all men are abusive, yet women are also naturally irresistible, I wonder wat it's like 2 embody cognitive dissonance",0
3653,EVERYDAY YOU SHOVE 'NOT ALL MEN' DOWN THE THROATS OF WOMEN TALKING ABOUT THEIR EXPERIENCES. ARE YOU NOT TIRED? ARE YOU NOT FREAKING TIRED??,0
3654,That’s annoying. Not all men are the same and not all women are. Whatever works for two consenting adul… <URL>,0
3655,wahhh not all men /: praise me for not assaulting women /: make this about ME /: <URL>,0
3656,"I understand women are frustrated with rape culture but not all men are pieces of shit , we may cheat but some of us have daughters",0
3657,"Not all men. You are all driven by the same lusts women are, some just persue those lusts differently 😏",0
3658,Not all women are victims. Not all men are guilty of assault. - National Review <URL>,0
3659,Not all men are trash just the ones who bash black women are,0
3660,"Making them look ~anatomically correct~ just makes them... Bland. Not all women are tiny and fit, not all men are bulky.",0
3661,Of course not. Not ALL men are vicious and not ALL women are victims.,0
3662,"“not all men” first of all, you stay quiet when women want respect/equality.",0
3663,Rage of women of trump in the White House made them individually fearless to turn on Weinstein! Blame 1 man not all men.,0
3664,"No, they only speak up to tell women 'Not me, not all men, don't generalized us, I have never abused any woman' <URL>",0
3665,Here’s a genius idea : suggest that not all men are rapists and that not only women get raped?,0
3666,Not all men feel the need to attack women you know. Have you attacked the women you work with???,0
3667,"Stop stereotyping women. Just like how not all men are jerks, not all women spill the beans.",0
3668,"Retweeted Erisios StopTTIPCETA (<MENTION_1> Not all men are bad, nor all women are bad. but the evil and good is It's behind a decision.",0
3669,yet when men sexually abuse women it’s not ALL men <URL>,0
3670,Watching other BM abuse women in public & doing nothing Putting “not all men” under posts Believing racism is the only system of oppression,0
3671,I'm not surprised the last time women spoke abt their experiences of being abused he also tried his 'not all men' bullshit,0
3672,it's about time women spoke up about the abuse they've suffered by the hands of scumbag men. Not all men are scumbags.,0
3673,"They've literally written that their degradation of women is what all men want, so someone go 'not all men' them wh… <URL>",0
3674,"Well, not all women are the same, obviously. Not all men are the same. But physically resembling… <URL>",0
3675,"i mean, yes, women bare the collective shitload of constantly being objectified, & not all men are sexist creepers (all of the time)",0
3676,Men who feel the need to Not All Men women who speak out about harassment are not qualified to represent women.,0
3677,Not all men cheat. Not all women cheat. It’s equal now move tf and get over it 🙄,0
3678,why do people get so offended that not all men have a penis and not all women have a vagina?,0
3679,What's up with college age women and man hating? This shit makes me embarrassed to be a feminist. Not all men are like that.,0
3680,"How every man saying not all men, but every woman been sexually assaulted....",0
3681,you're no different from men who start with Not All Men every time a woman tweets men are trash,0
3682,"I'd cook, clean, communicate, love , respect,spoil & cherish. Not all men can give a woman a lifetime commitment.",0
3683,Do not announce your not all men argument when I tell you that in the 16th century anything a woman did without the OK of her husband...,0
3684,"Did you know, that when a woman says “men are trash,” a random man will appear out of thin fuckin’ air just to yell about, “NOT ALL MEN -“",0
3685,"I can't believe that amidst a rape discussion, a whole woman called in to remind us that not all men are trash. Increds.",0
3686,But not all men are this dangerous. There are plenty of men's out here protecting woman no matter what,0
3687,I swear to gawd if I see one more “not all men” etc shit when a woman is killed by a man and y’all don’t hold people accountable I’m fightin,0
3688,"I got an actual real life ‘not all men’ today, have I officially made it as a difficult woman now?",0
3689,ALISA AND I AND ONE OTHER COOL GIRL JUST HAD TO FIGHT THIS NOT ALL MEN DICKHEAD I HOPE HEFUCKING DIES,0
3690,if I say men r trash I'm not a little girl like these yats who say it's not all men talking about their mcms not li… <URL>,0
3691,"you rly gonna say something sexist and then yell not all men? dude, take a seat. prove that n… <URL>",0
3692,if you wanna fight with me on man hating don't ' not all men me' bitch,0
3693,You are 'not all men' af rn dude. I don't have enough characters to explain to you why… <URL>,0
3694,thing is not all men clean up like Gucci... be careful who you “ride” for <URL>,0
3695,"Wow for real? You are a clueless, insensitive ass. We know it's not ALL men you jerk. We… <URL>",0
3696,how about instead of complaining 'not all men' you stand up for those when they've been harassed or assaulted or ya… <URL>,0
3697,It's true and it sucks. There really can't be 'a not all men' thing because... you can't tell and you can never know.,0
3698,So if the best way to bring awareness&fight the problem is by U - problematically - crying about 'Not all men' YOU ARE PART OF THE PROBLEM.,0
3699,Ok not all men must leave me alone! Just some annoying ones. If I'm interested in you you will know.,0
3700,"I'm not ignorant, you fail to understand my statement. Saying not all men when such things are said is… <URL>",0
3701,During the 'men are trash' narrative you always say not all men but when someone from another tribe makes a mistake you generalise. Smh,0
3702,But if y’all INSIST on wanting anyone’s relationship I rather you look for a Barack than a Gucci. Not all men take you through hell.,0
3703,"'It’s not that we think you will, it’s that we know you could.' nails why 'not all men' is irrelevant… <URL>",0
3704,Like are you really that insecure and worried that you’ll be seen as a bad guy that you have to say “not all men” ?,0
3705,Not all men and making the convo about urself shows that you are NOT a trusting ally in this situation and ur friends now cannot trust you,0
3706,"And lets be real, if you “not all men” me, thats an instablock fam, coz being dismissive is part of the problem",0
3707,"I gotta say though, the how I will change tag is better than 'not all men'. Like fucking duh, then it's not to you lol",0
3708,"'IT'S NOT ALL MEN, THOUGH!' but if he does time for violating someone, you quickly forgive him. he's 'learnt his lesson'.",0
3709,"Just heard a brilliant response to 'not all men': 'You're right, it's not you - it's all of you.'",0
3710,Fam all you’re doing is arguing the narrative that “not all men” as if you kno… <URL>,0
3711,Don’t say stuff like: NOT ALL MEN! Don’t invade her privacy. Don’t assume that just b/c she told you something she wants to tell you more.,0
3712,Men! We know that not all men are rapists. We know. You don't need to remind us every time we want to talk about rape. We fucking know.,0
3713,This isn't a 'not all men' bullshit you talking about. This is clearly a 'you mother fuckers' deal. Y'all here is not appropriate.,0
3714,Not all men are the same......oh wait yes they are. And yes I love my bf. And yes men are still trash. Fuck you pay me bitch.,0
3715,Also.. 'not all men' realize what they're doing when they're doing it. You don't have to be a rapist to make someon… <URL>,0
3716,Every time you say 'not all men' you are part of the problem. Claiming that telling men to step their game up only alienates good men is BS.,0
3717,How about you post your story of sexual assault?! not all men have experienced unwanted sexual advanc… <URL>,0
3718,"Thank you for this article, truly. Those “not all men” comments below it... I don’t know how you keep your sanity.",0
3719,"Not all men are evil and sexist, pigs who don't give a damn. And for you to take what I said, and… <URL>",0
3720,"<MENTION_4> Nono, you are right: Not all men say not all men...; -P",0
3721,“not all men” but like... it’s a solid 78% of you guys,0
3722,The guys who say “not all men!! Some of us are the nice guys you turn down” or “it happened to me & I’m not crying about it”,0
3723,Hmmm...... But you know it's not all men,0
3724,"😂at least now you know, not all men like this but maybe go a lil easier on the ones shooting with w… <URL>",0
3725,Dude you’re a truth traitor. You literally deal in stolen information. And not all men are like that - liar.,0
3726,"To push it aside if you need too. And I know, not all men. But that doesn’t matter. Y’all know what I mean.",0
3727,I think what he’s trying to say is that not all men are shit. Females started that stupid ass trend and it’s annoying tbh,0
3728,Not all men are stupid to mistake ~ No ~ for Yes they are just using any means to stir up the movement,0
3729,Not all men are stupid ...some are still single #ohyes #startnoticing,0
3730,Not all men...just the ones who are pussy grabbers.,0
3731,Dirty euro skank needs a massive schlong in her juicy cunt <URL>,0
3732,If ye don't skank abit of bass hunter you're a cunt and should block me x,0
3733,"in other news, just been called a skank and a cunt for telling a man not to hit, headbutt and slap his child",0
3734,Ew a year ago I was chillin w/ a nasty coke head looking skank 😷😷😷😷😷 bitch you nasty,0
3735,Glam Skanks -Karma/Bad Bitch Double Feature [Official Video]: <URL> via,0
3736,Kevin’s name in my phone is Skank ass bitch as a joke but it feels true,0
3737,why did this picture just call me a useless fugly skank bitch <URL>,0
3738,15. fuckhead for awhile... I open two stores for his bitch ass. little brother & his skank show back up. I find a meth pen tube & foil in,0
3739,I want a fucking boyfriend who could feel comfortable telling me everything. Not some pussy ass skank bitch like yourself,0
3740,<PERSON_1> Vs <PERSON_2> Skank Pussy Bitch <URL> #SEXFIGHT via <URL>,0
3741,Thank you Lil bro bitch skank thot!😂🤘🏾🤘🏾🤘🏾🤘🏾,0
3742,😳 morrissey 👨🏻 is 😌 a fat 😝 skank 🤑 bitch 😂,0
3743,"see when a women cheats on a man SOME say: 'you hoe, skank, bitch' *it's external when a man cheats on a woman SO… <URL>",0
3744,"“I think we need to have a little talk, woman to skank.” Jeaniene Frost#iloveparanormalromance",0
3745,Here’s what I WON’T do: demean another woman for the way she dresses. Slut/whore/skank are not part of my vocabulary.,0
3746,"FYI - calling a woman a 'skank' never discredits her, it just makes you sound like an asshole th… <URL>",0
3747,"Would you dare be the girl that gets added and removed on snap by a lad with a girlfriend everytime they have an argument, nah skank",0
3748,"about to tell him to get out of our house, hes so fucking racist, he thinks mumble rap, and calling a girl a skank, or someone f*g is cool.",0
3749,"Also, Jasmine is privately slut -shaming AND body -shaming the Girl Gremlin via text and I've never felt so defensive about a fictional skank.",0
3750,'So my fat skank sister' lmao. The kid that lives in the room next to me doesn't wanna believe his girl is still ch… <URL>,0
3751,Girl. Why these people so PRESSED?! Callin you all kinda ho’s and skanks being LOUD AND WRONG!! <URL>,0
3752,You are the lowest kind of skank to attack a Gold Star Widow. Based on your tweets I… <URL>,0
3753,KALAGOT LAGE!!! CANT YOU FUCKING WAIT FOR AC'S UPDATE? FYT ME SKANK <URL>,0
3754,— I’m fckin dead 😹💀 I fckin miss you hoe slut skank beetch 😘💖🤞🏻 <URL>,0
3755,You said it. Let's see how that works when you're wearing handcuffs. I noticed Eric is quiet and so is that skank Conway.,0
3756,"Happy halloween! Hope everyone lives up to their full hoe potential tonight! I believe in you, you bust ass super skanks 💓🎃",0
3757,As usual the skank democrats lie and make it up to cover their evil ass. We r so looking forward to the public hanging.”swing you bastards!”,0
3758,"Um excuse you I am a twank, a twink and a skank",0
3759,You sound like one lo intelligence. Skank,0
3760,You're a skank ass ho but I love you anyway.,0
3761,'Diversity Visa' - YOU UTTER HYPOCRITICAL SKANK!,0
3762,HAPPY BIRTHDAY YOU SKANK <URL>,0
3763,“Looks like you but in skank form” 😂,0
3764,THAT A VELVET PURLOLE SUIT BITCH IM HYSTERICAL <URL>,0
3765,bitch you're so brave and smart and hysterical omg. I love you so much Allah y7fdhch inshallah 😭😭,0
3766,Jordan's so butthead it's hysterical learn how to treat a women that's why all your exs cheat on you😂😂 pussy ass bitch keep trying me,0
3767,me: why am I so tired also me: laughs like a hysterical bitch 24/7 and cannot duduk diam,0
3768,Steven Spielberg Is A Stupid Bitch <URL> #richardspenceruf #usnavy #timemagazine #feminismiscancer #socialism #bieber #cpc,0
3769,So only women can experience sexism? I call BS! #feminismiscancer #EqualityforAll #MAGA <URL>,0
3770,Felling love with this Couture Inspired Sandwich Maker by Dash: <URL> #sandwichmaker #appliance… <URL>,0
3771,I believe the problem with the #NotAllMen argument is that although yes not all men disrespect women -,0
3772,"Basically, Women are the chicks, & Woolies is the #notallmen crew.",0
3773,"There are some notorious notallmen -ers on my timeline. They completely dismiss everything women complain about because, not all men.",0
3774,5 women tellin u 2 ur face that they’re scared 2 walk down the street alone and Ur still so set on #NotAllMen that u argue instead of listen,0
3775,"I understand why men don’t like women very much anymore. I do. #notallmen (Right, Left?) <URL>",0
3776,They also attack the stat that 1 Aussie woman a week is killed by her partner. They swat it away in the biggest #notallmen ways.,0
3777,How are death threats any less reprehensible than rape threats? would you rather be killed than raped? #MeToo #NotAllMen,0
3778,"Are you really pulling a #NotAllMen here? The movement targets the systemic issue of patriarchy, not ind… <URL>",0
3779,You 😊 sure 😊 are 😊 #NotAllMen,0
3780,Wonder how insecure you have to be to tweet #NotAllMen 👀👀👀,0
3781,A little theory I’m working on. If there’s a voice in your spirit compelling you to say #notallmen #notallwomen… <URL>,0
