,text,misogynous
3456,"E se provi a controbattere, mostrando loro che sono nel torto, diventi magicamente acida e saccente",0
3457,<MENTION_4> <MENTION_5> Ancora ma la smetti vieni vieni... Ma siamo su un social e scrivi cagna a una ragazza che cazzo vuoi fare,0
3458,COME LAUREN IN ELIMINAZIONECHE CAZZO SIGNIFICA PORCA TROIA AMMAZZO TUTTI#Amici17,0
3459,NO VABBE MA FATE SCHIFO PORCA PUTTANA MA CHE CAZZO DITE #amici17,0
3460,"SCUSATE, MA QUINDI ANCHE SEFORA VA VIA????MA CHE CAZZO PORCA DI QUELLA TROIA PUTTANA IO VI GAMBIZZO!!!#amici17",0
3461,MA CHE CAZZO DI PROBLEMI AVETE PORCA PUTTANA?! COME FATE AD ELIMINARMI UNA MERAVIGLIA COME SEPHORA E A TENERE UNA COME VALENTINA CHE SE SA BALLARE BENE LA MACARENA È GIÀ TANTO #Amici17,0
3462,“Vergognosa la reazione di Buffon”. Poi gli dici Benatia non commette fallo e loro: che cazzo dici gobbo di merda figlio di troia ti deve morire tutta la famiglia sotto un tir. Questi fanno la morale a Buffon. 6 scudetti consecutivi li avete “sentiti” più voi che noi. Che dolore,0
3463,Ma fate uno spareggio Daniele vs Sephora MARIA CHE CAZZO TI FUMI PORCA PUTTANA #amici17,0
3464,"Valentina non sa ballare, appena balla si fa male, E MANDATE VIA DANIELE E SEPHORA Ma che cazzo avete nella testa, porca puttana?#Amici17",0
3465,<MENTION_4> <MENTION_5> <MENTION_6> Perché cazzo Verstappen corre ancora in F1? Porca puttana,0
3466,#Verstappen = #Marquez ??? 2 Bimbiminkia. #Verstappen lurida merda spero che ti scoppi la gomma e ti schianti figlio di troia,0
3467,SOPRATTUTTO SORRISI E NON MUSI LUNGHI....EAPPREZZAMENTO PER IL PUBBLICO A CASA ANCHE SE SIAMO BESTIE IGNORANTI E NON PROFESSORI!NESSUNO NASCE IMPARATO E IO NON L 'HO NAQQUI ???????,0
3468,"Mo, io ho tette piccole, forse nella media, e mio figlio mi saluta dicendo “Ciao tettona”.",0
3469,"Oddio, proprio con Asia Argento e Laura Boldrini “je suis feministe” anche no.Io sto con le donne, quelle che lavorano e tirano su una famiglia, quelle che amano anche se sono stanche, quelle che fanno carriera e",0
3470,"Giuro che se trovo il figlio di troia che mi ha rubato la bici gli stacco il cranio e gli cago in gola,e se non lo trovo io che venga preso sotto da un tram",0
3471,Le persone di colore tendono a pensare di provenire da OGNI parte dell'Africa perché il loro background è stato cancellato con la schiavitù Che cazzo c'entra diventare napoletana fkejdkajaj? <URL>,0
3472,Ste porca puttana sei famoso,0
3473,porca puttana ma che cazzo faiiiiRicordati chi ri darà 3 cucuzze all'anno Infame,0
3474,Ma porca troia Rino ti voglio bene vi volete levare dalle palle e far segnare il Napoli o no? A che cazzo serve questo pareggio di merda dai mannaggia tutt cos mannaggia #MilanNapoli,0
3475,"cioè porca troia 2 anni fa il 16 aprile si è rotto i legamenti al sinistro, oggi che è 15 aprile 2 anni dopo si è fatto male al destro CHE SFIGA",0
3476,"appunto, na bella caciara allegra e culona",0
3477,5) Retweet fantastici e dove trovarli: la calma prima di tutto #MilanNapoli #Milan #Napoli #Donnarumma #JuveSamp #FinoAllaFine #Juventus #Milik <URL>,0
3478,allora facci del male tu che cacci certi pugni che porca puttanona ancora il mio cervello ne risente,0
3479,Prossimo puttanone....coppa Italia,0
3480,il mondo non merita shawn mendes che CAZZO lo mobbate porca puttana,0
3481,"#Weinsteinscandal #MeTooQuesto martirio mi ha resa ancor più guerriera."" Asia Argento#WomenInTheWorldSummit2018Tre donne italiane che hanno saputo dire ""BASTA"": #Feminism #misoginist #EmpowerWomen<URL> <URL>",0
3482,avevo trovato un top carinissimo da piazza italia ma non mi sta perché sono tettona ??,0
3483,"RT #Weinsteinscandal #MeTooQuesto martirio mi ha resa ancor più guerriera."" Asia Argento#WomenInTheWorldSummit2018Tre do…""",0
3484,Porca puttana Giorgia ma che cazzo respiri che già ci sono io che lo sto facendo.,0
3485,Retweeted Asia Argento (<MENTION_1> che le garba il “blu balestra” propongo di regalare una penna a con inchiostro dello stesso colore per apporre la firma e sancire finalmente con... <URL>,0
3486,Puttana Eva troia lurida devo trovare un pinned ma non ho la più pallida idea di cosa mettere,0
3487,NO CARO! il sabato è ESCO A FARE IL PUTTANONE. è una tradizione!,0
3488,"- Esco a fare il puttanone.- Madonna, JLo e Simona Ventura.- Non parlate di cinema che non capite niente.- Io e in una qualsiasi foto con lui strafiga e io cesso immondo.- Quell'inetta di sorella.",0
3489,"Non possiamo rendere una donna schiava del proprio corpo, vincolare il controllo che ha di se stessa ad una legge limitativa, rendere il suo uterobene demaniale"" ( metaforicamente parlando). Certo, mi piacerebbe che nessuna",0
3490,Però che cazzo quei 3 tiri di merda di Dzeko porca puttana,0
3491,Parrucchiere BoschettoSupreme CinemaPuttanone,0
3492,"No, ma pijamolo un palo o 'na traversa.... che sfiga porca troia! Cmq va bene così, scontri diretti coi caciottari a favore e calendario certamente migliore per noi rispetto a loro e all'<MENTION_1> ormai siamo in 0 <MENTION_4> 0.",0
3493,Liam ci hai fottutamente uccise!PORCA TROIA NON PUOI USCIRTENE CON UNA COSA DEL GENERE DIO SANTO STO IMPAZZENDO CHE CAZZO VUOL DORE IN UN FUTURO VICINO?!?!?! SPIEGATI CAZZO STO DEFINITIVAMENTE ANDANDO FUORI DI TESTA SALVATEMI???#OneDirectionReunion,0
3494,Lazio culona inchiavabile Cit. #LazioRoma,0
3495,Ma porca di una puttana avete finito di u followarmi che cazzo di problemi avete in quella testa me lo site Madonna che nervoso,0
3496,"Certo che sareste da...,Non mettete la vittoria con la lazio che è superiore a Inter e Mlan non mettete la vittoria sulla Roma a Roma mentre nel grone d'andata il furto della vostra amata vecchia culona e non parlate della vittoria sul Mi",0
3497,"<MENTION_4> No ma in fondo avete ragione,che cazzo ho detto? Insomma il partito democratico ha fatto molte cose buone per la nazione. Chiedo venia per essermi permesso di schiumare rabbia senza cognizione di causa,non con",0
3498,RT Retweeted Asia Argento (<MENTION_2> che le garba il “blu balestra” propongo di regalare una penna a,0
3499,Jovanotti al 99% non farà il concerto stasera e CHE SFIGA DI MERDA PORCA TROIA.MAI UNA GIOIA VAI A GIOCARE UN PO' PIÙ IN LÀ!,0
3500,Chi è quella checca pompinara che l'ha ucciso? <URL>,0
3501,- Capelli - Spirito guida - Puttanone - Cinema - Boschetto,0
3502,secondo me imbarazzante è la classe arbitrale. Ieri Banti si girato dall'altra parte per il fallo su Insigne. Inutile sntire su questo Nicchi è come non sentire nessuno basta vinca la vecchia culona con il prmo gol irregolare di ieri.Che s,0
3503,Ota sarò scrurrile:******PORCA TROIA CAZZO MERDA IL FOTTUTO DIVORZIO CAZZO SPERAVO DI MORIRE PRIMA CHE CAZZO MI STATE DICENTO NON SI SEPARANO DAVVERO PORCA TROIA FINISCONO IN TRIBUNALE VOI SIETE DEI PAZZI DIANE RIPIGLIATI CAZZO SMETTI DI FARTI DI DROGHE,0
3504,#NOME?,0
3505,"Giustamente un laziale pensa che Goethe sia quello del Borussia Dortmund, che cazzo ne dovrebbe capì <URL>",0
3506,"Data la scarsità di argomenti di polemiche, tirerei fuori qualcosa del passato: SE ELENA HA DECISO DI VIVERE A TROIA CON PARIDE PERCHÉ CAZZO DEVI CHIAMARE GLI AMICI TUOI E ANDARE A SCASSARE LA MINCHIA AGAMENNONE DI MERDA OH METTITI IL CUORE IN PACE",0
3507,"Ki ha parlato? Ki cazzo ha parlato? Ki è quel lurido stronzo comunista kecca pompinara ke ha firmato la sua condanna a morte? Ah, nn è nessuno eh? Sarà stata la fatina buona del cazzo! V ammazzo a forza d ginnastica, v faccio venire i muscoli al buco del culo!"" #FullMetalJacket <URL>",0
3508,un messaggio alla lurida schifosa razza comunista di san giuliano milanese..VERREMO TUTTI A SPUTARE SULLE VOSTRE TOMBE ....,0
3509,"Ma perché negli e-commerce non aggiungiamo categorie utili come battona"" ""Zitella acida""""Mercoledì Addams""""Oggi scazzo"" ""Vedo il mio ex"" Ecc... Insomma cose utili""",0
3510,sono una fidanzata psicopatica me la prendo pure se mette like a qualche puttana perché soffro di bassa autostima anche se mi amo oddio è così contraddittorio,0
3511,"Ti stupro in nome di Allah"": è disponibile sul sito <URL> un interessante ed istruttivo approfondimento del Ghiro sull'islam e sul pericolo che comporta, per le donne occidentali, l'arrivo in massa di... <URL>",0
3512,PERCHÈ CAZZO HO SCELTO SCIENTIFICO OPZIONE SCIENZE APPLICATE NON POTEVO FARMI ASSUMERE COME BRACCIANTE PORCA TROIA?????,0
3513,"onestamente ma che cazzo è il traffico, guidate e basta, andate avanti, cosa vi frena, quella puttana della madonna non ho capito",0
3514,"Quelle che sostiene indossando il velo? Di femministe come lei non ne vogliamo, grazie. Tantomeno chi si associa ad Asia Argento. Si nasconda, il suo tempo è finito.",0
3515,nemmeno al liceo c’erano le svastiche nei bagni porca puttana ma che cazzo di gente avete votato,0
3516,IL VACCINO CONTRO LA POLIO E' STATA UNA DELLE VACCINAZIONI DI MASSA PIU' GRANDI DELLA STORIA PORCA TROIA !!Ma che cazzo aprite bocca a fare dio caro ? Cristo se siete deficienti voi #novax <URL>,0
3517,"C’è il ragazzino che vive nella casa accanto che sta gridando alla madre che è una troia, una stronza maledetta e che non capisce nulla.Lei piange e grida “basta, non mi dire così”.Io penso alle botte che avrei preso se avessi detto le stesse cose alla mia.",0
3518,CULONAL’amour tojourCarta da paratiFranciaGif su Instagram,0
3519,CarbonaraJuventus Puttanone moldavoMusicaCordialitAHAHAHAHA,0
3520,Intanto avete solo assottigliato un processo e poi Non si può dichiarare niente aparte vecchie cose !!!! quando e che mi mettete dentro anche interventi di meccanici e idraulici elettricisti altro ...e che cazzo !!!!,0
3521,"Ma porca di quella troia, nel bene o nel male, non avevamo votato contro il nucleare ? Che cazzo ci fanno qua in Italia barre nucleari USA ??",0
3522,"-Nina che dice: “Culona”-Cappuccino/i . -Fiori del giovedì, e quelli di “fotografa presso me stessa”-Vi blocco tutti!-Non sono pazza!",0
3523,"Allora, ho ignorato volontariamente cinque tweet ma proviamo visto che sei affezionato alla questione.A) che cazzo c’entra.B) è Benatia a parlare di stupro.C) se Benatia avesse detto “dare questo rigore è come se avessero stuprato la madre di sol",0
3524,"Ha fatto bene a paragonare un rigore ad uno stupro? Ma che cazzo dite, crozza e’ ststo fin troppo buono. Ovviamente i giornalisti sportivi avevano “sorvolato” sulla frase di benatia",0
3525,"Mi fido, mi fido?. Ho provato a guardare ma non l'ho trovato. Fatto sta che Crozza(che non avevo ancora sentito) ha detto delle cose schifose. Da prendere a schiaffi, per un arabo poi, quelli su ste cose non scherzano",0
3526,"No. Io ragiono da uomo stavolta. Lo stupro è una cosa seria. Benatia mi ha fatto incazzare è Crozza uguale. Ma che cazzo è, non c’è più limite.",0
3527,se Crozza fa una battuta su benatia è xk il sig.benatia usa la parola (esagerata) stupro ...che non c'entra niente con il calcio(diciamo che la battuta se l'è cercata),0
3528,"Benatia ha sbagliato a mettere sullo stesso piano un rigore e uno stupro, ma Crozza, infimo comico di regime, se l'è cercata. La battuta di Crozza è squallida ed inqualificabile",0
3529,Ho visto poco fa un'intervista in radio di Elettra Lamborghini che si definisce figa di legno con sani principiMa amore dove sei stata tutto questo tempo? Qualcuno che capisce come funziono! Oh madó,0
3530,"Non mi hanno mai dato della fifa di legnoFino a pasquetta dopo la sittordicesima volta che sento mi dai un bacio, dai"" Io ""NOOONEEEE""""ma va che é una figa di legno""Eeeeeeeh ti é andata male?!""",0
3531,Io ho letto l'intervista in francese non ha mai detti stupro ha detto e stata un grossa inculata il giornalista italiano dovrebbe vergognarsi della traduzione <URL>,0
3532,"Il #Pulitzer a è la vittoria di tutte le #donne vittime di #violenza È il loro grido contro gli insulti, la #verità contro ogni tentativo di bugia. È ogni donna che non ce l'ha fatta e che non se l'è cercata. È <MENTION_4> <MENTION_5>",0
3533,"C’È CHI È PUTINIANO E CHI È PUTTANONA...,, #agorarai",0
3534,Porca troia che cazzo di amarezza.,0
3535,"Ma che sfiga, continuare i sogni dove si lavora. Manco un po' di figa. ehehehehe",0
3536,"Poi va beh il fatto che ancora non riusciamo ad accettare che dalla figa esca sangue una volta al mese e chiamare le mestruazioni con il loro nome e tante altre cose, rende tutto molto skomodo",0
3537,"vabè la malattia dei tifosi"" di #Inter , #Milan #Napoli si sa che si chiama #Juventus....poi quando un comico è in crisi di ascolti... #Benatia <URL>",0
3538,"Se non te la do, sono una figa di legno, ma se te la do, allora sono troia. Puoi andare dritto a fanculo allora☺️??",0
3539,Mi hanno appena suonato 6 volte al citofonoMa che cazzo di problemi ha la gente?Tanto lo so che era qualche testimone di geova o qualcuno che chiede soldiMa porca troia ma suonate una volta sola se proprio dovete,0
3540,"Quelli che difendono Benatia devono essere gli stessi che dopo una notizia di uno stupro commentano con sicuramente lei se l'è cercata"", siete ridicoli.""",0
3541,Da un puttanone come lui che ti aspetti?,0
3542,"Ma che cazzo c'entra! Ma non diciamo puttanate! Che cazzo gliene frega alle donne che benatia ha detto che il rigore e stato uno stupro! Ha detto una frase fuori luogo, quindi? Ce gente che da del frocio all'allenatore avversario, t",0
3543,Hai fatto una stronzata col Real Madrid e non contento vai in sala stampa a dichiarare che avete subito uno stupro senza dar peso alle parole che dici. Ora pretendi di aver ragione perché nella satita vieni beccato? A vinovo ci verrei io per,0
3544,Retweeted Asia Argento (<MENTION_1> in Italia le vittime vengono ancora offese e umiliate. Crocifisse quotidianamente. A quando il cambiamento culturale necessario all’evoluzione femminile nella... <URL>,0
3545,"Seguo perché voglio capire anche io come dire di no, senza sentirmi dare della figa di legno"". Oh, mica possono piacermi tutti... ho già fatto fin troppa beneficienza di quel tipo. Ora basta.""",0
3546,Asia Argento non era sposata con quello...altra storia quella dei matrimoni.,0
3547,LUCA PORCA TROIA GLI SCHIAFFI CHE TI DAREI #Amici17,0
3548,Culona (Bey)AMPalestraModenaAsap RockyAmiche della troppa moda,0
3549,"Applauso a Giordano che ha mandato a puttane tutto... mi dispiace ma io sono troppo pro NICOLO dall’inizio !! Educato, VERO, buono, FIGO EEEE RICCOOOO !!! Ma che cazzo aspetti NIIIII suuuu... #uominiedonne <URL>",0
3550,"Prese a muoversi molto velocemente e io, che prima non volevo più, iniziai a godere di nuovo sotto i suoi colpi di cazzo ben assestati, lui continuava a tapparmi la bocca e io fingevo di morderlo un bel gioco. Poi mi sussurrò in un orecchio “adesso ti sborro nel culo, troia”! <URL>",0
3551,"Io: daje raga come fate a imparare una lingua se non la parlateeeeeeee uscite dalla comfort zoneeee parlateeeeSempre io, quando vedo strafalcioni in una lingua che conosco: ma porca puttana ma che cazzo fate ma perchè non controllate prima di premere invio cazzo merda",0
3552,<MENTION_4> <MENTION_5> <MENTION_6> <MENTION_7> <MENTION_8> <MENTION_9> <MENTION_10> <MENTION_11> <MENTION_12> <MENTION_13> <MENTION_14> <MENTION_15> <MENTION_16> <MENTION_17> <MENTION_18> <MENTION_19> <MENTION_20>,0
3553,"All'intervallo parlando con sta mia amica faccio ''X ha un bel culo'' a voce abbastanza alta, mi giro e mica ce l'ho dietro figa",0
3554,"Amici io voglio fare un appello spudorato: qualcuno mi ospita il 12-13 maggio a vedere la final 4 a kazan? Mia mamma ha detto che al primo porca puttana"" mi caccia di casa e sicuro il primo ""porca puttana"" lo lancerei già quando fanno l'inno della cev""",0
3555,Che cazzo si mettono Fav questi mangiacani figli di troia dei Cinesi,0
3556,"Non c’entra nulla con il gf ma trovo crudele aver trasmesso il video di Isabella Biagini ricoverata in un hospice per malati terminali, perché questo è l’Antea. Dove ognuno di noi ha visto morire una persona cara. Mia Mamma ❤️. #vergognat",0
3557,A chi accoglie..loro no vero? né Spagna né Austria né la culona <URL>,0
3558,Oh Borja puttana.....che sfiga Gaglio#InterCagliari,0
3559,Che cazzo te ridi? Pari Gianni Morandi.,0
3560,Metti #dalbert porca troia #spalletti!Anche se metterai il solito bidone improponibile di #eder #InterCagliari #inter #amala,0
3561,"Sono belli davvero.E non sono culona, se non rettifichi ti massacro di iMessage...e sai di cosa parlo!",0
3562,"Raga però una cosa,ho capito che la ragazza è snob,vivace e quindi può starvi sul cazzo ma limitatevi a questo,da qui a chiamarla puttanone c’è differenza.Poi se lo è sono affari suoi e denominare subito una donna o una persona in generale in questo modo è da medievali #GF15",0
3563,Pd figa di legno??#DiMartedi,0
3564,"#GF15 Ma la smettete di dare del puttanone"" a qualunque donna non rientri nel vostro stereotipo della ragazza semblige, AVETE ROTTO IL CAZZO, MA CHI VE SE FILA""",0
3565,"E se vuoi provare il brivido dello stupro, il prossimo gallo in area te lo metti su per il culo e vedi com'è."" Così termina l'intervento di Crozza...Ah già, ma lui fa satira! E io che pensavo che fosse lui per primo a mancare",0
3566,"ME LO CHIEDO DA PIù DI UN ANNO PORCA PUTTANA DOVE SONO CHE CAZZO FANNO, vivo nel terrore che annuncino lo scioglimento perché...davvero, sono passati quasi due anni ormai da blurry face...",0
3567,"Mia mamma è uscita alle 9.10 dicendo che andava a lavare la macchina :)Non è ancora tornata :)Ora, donna, davvero, sei antisgamo a sto punto non mentire davvero è una cosa che odio e schifosa di la cazzo di verità ormai non me ne frega più niente",0
3568,": ho detto a #Renzi che sbagliava e sono stata messa da partema sai che non mi torna proprio, sei stata il suo cagnolino a guinzaglio per 4 annima che cazzo dici ?<MENTION_2>",0
3569,Ma non centra questo dico solamente che dare del puttanone cosi a buffo mi sembra molto ridicolo e di basso livello,0
3570,Eh scusa non posso chiedere chi sia? Da puttanone a non puttanone (visto che non lo è)?,0
3571,"Tranquilla, non mi offendo perché mi hai dato del puttanone per le mie foto. Col cuore ❤️",0
3572,Sono le 04:15 e non riesco a smettere di tremare ma porca troia che cazzo c’ho ora,0
3573,"6.20 sei alla fermata del bus, aspetti il pullman, non fai nulla di strano, non sei manco una bella figa, mi dite che cazzo ci avete da guardare? Voi che passate motorizzati...",0
3574,"Sempre che mi piace una ragazza, succede la solita storia, che sfiga, porca puttana, non lo posso credere ??",0
3575,"Chissà se il gobbo #Benatia #Juventus rilascerà qualche intervistaSarà più grave ad esempio questo di uno stupro calcistitico ai danni di una ""vecchiabaldracca"" no?!? <URL>",0
3576,CHE CAZZO VUOL DIRE PORCA PUTTANA CHI HA I SOLDI PER SPOSTARSI <URL>,0
3577,Caruso che cazzo dici. Crozza si può permettere di offendere e Benatia zitto? Già gli diedero del marocchino di merda poi traducono con stupro una parola che nella.sua lingua ha altro significato. Crozza fascia protetta invece fa quel che v,0
3578,"Ho assistito a diversi uragani, incidenti, ho visto donne partorire, ne ho viste cose che voi umani non potreste immaginarvi:navi da combattimento in fiamme al largo dei bastioni di Orione,e ho visto i raggi B balenare nel buio vicino alle porte di Tannhäuser. <URL>",0
3579,diocane porcodio madonna puttana che cazzo faccio porco gesù AAAAAh nemmeno le bestemmie stanno aiutando,0
3580,PROCA TROIA RAGA CHE CAZZO DI LEGGENDA <URL>,0
3581,"Comunque in tutto questo dramma non ci voleva molto a capire che Benatia non intendesse stupro, principalmente dal contesto ma poi se non conoscete la lingua che cazzo traducete letteralmente cosa siete Google Traduttore",0
3582,"Ora tutti contro Barbara D'Urso, il Grande Fratello Nip, le troione, i bonazzi, Malgioglio, Pomeriggio 5 e Domenica Live quando poi è tutta una rosicata perché loro stanno dentro la Casa a Cinecittà e voi fuori a casa vostra in via delle Marmotte Baffute.DAI VIA VIA VIA!!#GF15",0
3583,E che cazzo <URL>,0
3584,"Ti sbatto in faccia le tettone, poi vedi come resti",0
3585,Ti stupro il cricetooo,0
3586,Figa balena mi sono dimenticata cazzoooo,0
3587,Da domani faranno uscire i Burn The Stage ogni giovedì al posto che Mercoledì.Indovinate chi ha Danza dalle 3:15 alle 4:30 il giovedì e arriva a casa alle 5/5:30?Spoiler: IO PORCA TROIA IO. <URL>,0
3588,Ma che cazzo di fan siete che augurate a una tradita di tornare con il traditore.Ma porca troia io auguro a Giulia di trovare uno che la rispetti #damellis #uominiedonne,0
3589,"C’è chi mi fa “ eh sì, ti capisco” MA CHE CAZZO VUOI CAPIRE CHE NON HAI UN CAZZO DI PROBLEMA PORCA TROIA",0
3590,Aka mio compagno di classe che mi da della figa di legno solo per sentire l'urlo d'approvazione altrui. Sei diventato più importante dimmi che non sai nemmeno qual'è la differenza tra 'a' senz'acca e 'ha' con l'acca,0
3591,Ma che cazzo ci commenti ancora? Ma sta a casa porca puttana. Ma basta. Ma chi ti vuole. Dateci Longoni,0
3592,Se non ricordo male Asia Argento denunci,0
3593,"Il PD al governo? Ma porca puttana, che cazzo abbiamo votato a fare?! Scusate.",0
3594,"Ora spiegami che cazzo ho scritto di male!!tu mi stai attaccando come se le avessi dato della puttana mentre ho semplicemente espresso la mia opinione dicendo che non mi è piaciuto il loro comportamento,quindi evita di sparare cazzate perché",0
3595,"Stamattina a tirocinio mi é balenata l’idea di smettere quest’università di merda. Tutti che ti rispondo male, nessuno che abbia voglia di spiegare mezza cosa, e poi prendono per il culo i laureati che “non sanno fare niente”. MA DUE DOMANDE NON VE LE FATE PORCA TROIA?",0
3596,"Un so mai stata invidiosa di chi c'aveva più quattrini di me. Ma di chi poteva mangia' quello che cazzo gli pareva senza prende un etto , si. Sti buhi di hulo maremna troia.",0
3597,"Singhiozzo mio singhiozzo va nell'acqua va nel pozzova dal pozzo alla fontanava nel cuor di chi mi amachi mi ama se lo tenga o sennò mi rivenga""...Potca troia m è sempre tornato. Che sfiga.""",0
3598,"Si autodefinisce “LaPsicopatica” e il problema è la figa altrui, tutto il regola cocca! <URL>",0
3599,Io voglio dire un super vaffaculissimo a chiunque non mi apparenza figa ma che cazzo di problemi hai zio,0
3600,#CrotoneJuve il napoli 3-0 e noi dormiamo.Che cazzo sta facendo sta juve???? Puttana di eva. SVEGLIA PORCA TROIA SVEGLIAAAAAAA.SE FOSSI ALLEGRI LE MAZZATE NEL CULO PROPRIO,0
3601,Ma perché cazzo mai con le 2 punte porca puttana troia,0
3602,Figa io non so che cazzo hanno nel cervello non lo so una cosa cosi evidente... sempre la stessa storia. Gol e chiusi in difesa.,0
3603,Se non vinci col Napoli perdi lo scudetto quella troia lurida infame,0
3604,Meglio che non parlo più stasera perché insulto tutto ciò che esiste....buonanotte porca di quella troia lurida.......SIAMO DEI COGLIONI.....<MENTION_1> meno proclami sui social e più pedalare perché se non vinciamo questo scudetto siamo dei COGLIONIIIIIIIII!!!!!!! #CrotoneJuve,0
3605,ma poi perché cazzo Galinic è sempre titolare porca di quella puttana grazie al cazzo che non tiriamo insieme niente abbiamo una punta andicappata,0
3606,Che figlio di una gran puttana che sei.. uomo di merda,0
3607,QUALCUNO PORCA TROIA MI SPIEGA CHE CAZZO È SUCCESSO?,0
3608,Ma che cazzo diciamo raga il fatto è che #Gattuso non ha esperienza e sono un pò di partite che non ci sta capendo un cazzo formazione di merda #kalinic in campo Ma porca troia è da ritardati purtroppo manca il coraggio al nostro allenatore,0
3609,"Non posso leggere commenti tipo ed ora è colpa di Gattuso"", abbiamo 11 titolari, 3 riserve e 20 seghe. Porca troia, è OVVIO CHE SIANO COTTI. Si punta alla finale di Coppa Italia, ed era ovvio che in Champions il #milan non ci arrivasse.Avete visto le rose di Roma, Inter, Lazio?""",0
3610,Nemmeno la Roma culona del castoro Di Francesco...,0
3611,Spegatemi di buono in questi anni di governo tra sinistra e destra che cazzo hanno fatto didecente per noi! Una minchia !noi popolino ci scorniamo e loro fanno il cazzo che vogliono!ma svegliamoci porca troia,0
3612,<URL> vittime siamo noi. Uno #stupro non è mai giustificabile. Mai! E finiamola con la tiritera del se l'è cercata. I mostri sono loro non le vittime. la violenza non scade mai. MAI!,0
3613,Lezioni da nessuno. Questo finto perbenismo è ridicolo. Ma che cazzo di male c'è a dire il mio pensiero? Voi siete malati. Capisco se dicessi Rino è un coglione o altro..ma porca troia io non l'ho mai detto..critico alcune scelte e basta. E non ho mai detto spero vada via..anzi.,0
3614,"E forse già mi pacca ed è il terzo giorno che sto col cuore in gola e con tutto in sospeso perché meglio parlarne dal vivo, ma stai tranquilla ?"" SI MA NON PUOI LASCIARE LE PERSONE COSÌ, A STO PUNTO DAMMI UN'IDEA DI COSA POTREBBE SUCCEDERE io sto male figa""",0
3615,#CrotoneJuve stamattina riesco ad essere lucida e meno emotiva infatti porca miseriaccia lurida buttati 3 punti cazzarola schifosa,0
3616,INSENSIBILE❤️NON PUOI VENIRE QUA E DARE DELLE TROIE SENZA CONOSCERE LA STORIA. SENZA GUARDARE I TWEET PRECEDENTI SENZA SAPERE CHI SIAMO. HAI UN BIDONE DELL’IMMONDIZIA AL POSTO DEL CUORE. FORSE DOVRESTI STARE A CASA A GUARDARTI SERIE TV E MANGIARE F,0
3617,E che cazzo saranno mesi che me lo vedo spuntare in TL 10 volte al giorno...+FIGA e - CASA DEL PAPEL grazie,0
3618,Ahahahah detto da chi l’ha assaggiata. E da chi durante la settimana senza le scansatrici e/o arbitri amici....va be ma che cazzo perdo tempo con sta gentaglia. Porca troia hanno anche il coraggio di parlare anche quest’anno il triplete lo f,0
3619,PORCA PUTTANA MA CHE CAZZO È STO LIMIT DI MERDA IO VI APPENDO TUTTI VAFFANCULO,0
3620,Ma #Salvini lo sa? È putiniano o puttanone? <URL>,0
3621,"io capisco che non sia un'ora consona per dormire ma se vedi che sto dormendo, e si vede perché sono sdraiata sul letto con le coperte e gli occhi chiusi, cerca di fare un minimo silenzio che cazzo sbatti porte e sacchetti e borse ma porca puttana l'educazione e il rispetto",0
3622,La terza carica dello stato era lì per una marchetta fatta al precedente governo illegittimoUna lurida cagna razzista con gli ITALIANI,0
3623,<MENTION_4> A giudicare dal suo profilo la cosa più importante che abbia fatto è farsi bloccare su Twitter da Asia Argento.Cerca di capirlo.,0
3624,RT Meglio che non parlo più stasera perché insulto tutto ciò che esiste....buonanotte porca di quella troia lurida.......SIAM…,0
3625,OHBPOTCO DIO IO NON TESPIRO CIAOAMORE MI SEI MANCATO TANTISSIMO OH PORCA PUTTANA EVA LURIDAMI SENTO MALISSIMO FJDKNDSKNGKFMTKFMGFK TI AMO TI AMO TI AMO ODDIO SANTO NON RESPIRO <URL>,0
3626,"Una parte di me pensa “vecchia sti ca, ma sei fortunata a non avere un pene, sennò a quest’ora l’avevi talmente consumato che c’avevi un pocky”E l’altra parte sta ancora urlando un rosario di luridate che eviterò di riportare.Porca puttana. <URL>",0
3627,"Io ne ho uno che ogni tanto ciao,come va?"" e figa...ma che cazzo di esordio è?! Ahhahahha!!!""",0
3628,CHE CAZZO GA MA TU STAI SCHERZNADO PORCA TROIA TI AMMAZZO MA OH MA TI SEMBRA IL CASO COSÌ DAL NILLA VAFFANCULO <URL>,0
3629,RAGA MA CHE CAZZO STA SUCCEDENDO OGGI DIO MAIALINO:-yoongi e jin postano selca-trovo il mio ultimate - jackson nuova canzone- taemin fotoMA PORCA TROIA NON MI VOLETE SANA DI MENTE,0
3630,"Sto leggendo quel libro in cui Philip Roth parla sempre di cazzi, palle, sperma, figa, mestruo e di quanto odia la sua famiglia <URL>",0
3631,"Sei solo una LURIDA CAGNA! Tu e i 250 milioni!! Intanto con le cessioni sono 160 milioni e spalmati in tre anni, per cui poco più di 50 milioni di euro a stagione! Ricordo che se prendevamo 4 giocatori forti e basta, poi se c'era",0
3632,MA PORCA TROIA MI CALCOLI CHE CAZZO <URL>,0
3633,"Perchè è un po' come me. Tutte quelle volte in cui è stato preso a schiaffi in faccia dalla vita, tutte quelle cose schifose che scrivono su di lui, le legge. E fanno male. Io non voglio che stia male. Gli auguro tutta la felicità di questo mondo, gli auguro momenti felici",0
3634,"ciao Asia leggo su liberoquotidiano (on line) :Asia Argento, la lezione di Isabella Rossellini etc"". Che ne pensi? Cari Saluti""",0
